invoice_code,customer_code,employee_code,timestamp,total_amount,payment_method
HDIP02540,KH00534,NV0037,2026-03-22 00:10:40.057836,226229,Thẻ
HDIP02541,KH00513,NV0048,2026-03-22 00:34:40.057836,12355245,Thẻ
HDIP02542,KH00910,NV0034,2026-03-21 23:08:40.057836,1100721,Thẻ
HDIP02543,KH00028,NV0043,2026-03-22 05:27:40.057836,7711835,Tiền mặt
HDIP02544,KH00412,NV0011,2026-03-22 10:43:40.057836,1842580,Chuyển khoản
HDIP02545,KH00365,NV0034,2026-03-22 10:56:40.057836,4143802,Tiền mặt
HDIP02546,KH00084,NV0029,2026-03-22 06:45:40.057836,7272298,Thẻ
HDIP02547,KH00684,NV0026,2026-03-22 03:24:40.057836,2506090,Thẻ
HDIP02548,KH00099,NV0028,2026-03-22 01:19:40.057836,19249928,Thẻ
HDIP02549,KH00235,NV0006,2026-03-21 23:38:40.057836,9111568,Chuyển khoản
HDIP02550,KH00466,NV0045,2026-03-22 03:56:40.057836,7391674,Chuyển khoản
HDIP02551,KH00330,NV0002,2026-03-22 10:27:40.057836,11713883,Chuyển khoản
HDIP02552,KH00251,NV0042,2026-03-22 02:51:40.057836,16890193,Tiền mặt
HDIP02553,KH00422,NV0005,2026-03-22 05:12:40.057836,8139423,Chuyển khoản
HDIP02554,KH00430,NV0041,2026-03-22 04:54:40.057836,1831132,Chuyển khoản
HDIP02555,KH00428,NV0018,2026-03-22 02:15:40.057836,9390802,Tiền mặt
HDIP02556,KH00086,NV0014,2026-03-22 00:34:40.057836,4867385,Chuyển khoản
HDIP02557,KH00268,NV0045,2026-03-22 08:41:40.057836,7576010,Tiền mặt
HDIP02558,KH00229,NV0017,2026-03-22 03:15:40.057836,3974540,Thẻ
HDIP02559,KH00465,NV0002,2026-03-22 04:13:40.057836,6714111,Chuyển khoản
HDIP02560,KH00430,NV0015,2026-03-22 00:19:40.057836,3692328,Thẻ
HDIP02561,KH00574,NV0045,2026-03-22 09:55:40.057836,11761631,Chuyển khoản
HDIP02562,KH00471,NV0047,2026-03-22 09:49:40.057836,11339708,Tiền mặt
HDIP02563,KH00058,NV0002,2026-03-22 02:09:40.057836,4941759,Thẻ
HDIP02564,KH00917,NV0011,2026-03-22 05:52:40.057836,3996588,Thẻ
HDIP02565,KH00034,NV0044,2026-03-22 10:01:40.057836,2057298,Thẻ
HDIP02566,KH00389,NV0002,2026-03-22 08:57:40.057836,1083692,Tiền mặt
HDIP02567,KH00679,NV0021,2026-03-22 09:46:40.057836,2934213,Thẻ
HDIP02568,KH00695,NV0024,2026-03-22 05:34:40.057836,8082298,Chuyển khoản
HDIP02569,KH00955,NV0017,2026-03-22 08:25:40.057836,6111869,Chuyển khoản
HDIP02570,KH00929,NV0008,2026-03-22 00:16:40.057836,9756815,Tiền mặt
HDIP02571,KH00860,NV0022,2026-03-22 00:17:40.057836,4656010,Chuyển khoản
HDIP02572,KH00189,NV0049,2026-03-22 06:00:40.057836,6649554,Chuyển khoản
HDIP02573,KH00714,NV0025,2026-03-22 00:50:40.057836,2089615,Thẻ
HDIP02574,KH00190,NV0030,2026-03-22 05:57:40.057836,4483753,Tiền mặt
HDIP02575,KH00552,NV0040,2026-03-22 03:05:40.057836,1833755,Tiền mặt
HDIP02576,KH00579,NV0009,2026-03-22 09:18:40.057836,8224728,Thẻ
HDIP02577,KH00161,NV0040,2026-03-22 02:04:40.057836,6857236,Thẻ
HDIP02578,KH00602,NV0002,2026-03-22 06:24:40.057836,13246132,Thẻ
HDIP02579,KH00533,NV0015,2026-03-22 02:33:40.057836,750231,Thẻ
HDIP02580,KH00020,NV0029,2026-03-21 22:48:40.057836,12189163,Chuyển khoản
HDIP02581,KH00967,NV0021,2026-03-22 04:56:40.057836,3741000,Chuyển khoản
HDIP02582,KH00561,NV0031,2026-03-22 07:21:40.057836,3601503,Thẻ
HDIP02583,KH00163,NV0049,2026-03-22 06:57:40.057836,9430218,Thẻ
HDIP02584,KH00516,NV0006,2026-03-22 03:33:40.057836,6905964,Thẻ
HDIP02585,KH00657,NV0014,2026-03-22 04:23:40.057836,4452119,Chuyển khoản
HDIP02586,KH00878,NV0009,2026-03-22 03:04:40.057836,249074,Chuyển khoản
HDIP02587,KH00645,NV0009,2026-03-22 07:42:40.057836,1996289,Tiền mặt
HDIP02588,KH00834,NV0035,2026-03-21 22:36:40.057836,3578432,Chuyển khoản
HDIP02589,KH00196,NV0045,2026-03-22 09:32:40.057836,4933812,Chuyển khoản
HDIP02590,KH00945,NV0041,2026-03-22 01:06:40.057836,5233450,Tiền mặt
HDIP02591,KH00267,NV0039,2026-03-21 22:31:40.057836,2266633,Thẻ
HDIP02592,KH00347,NV0020,2026-03-22 03:12:40.057836,3631179,Tiền mặt
HDIP02593,KH00178,NV0009,2026-03-22 10:53:40.057836,724435,Thẻ
HDIP02594,KH00876,NV0030,2026-03-22 06:15:40.057836,8127721,Tiền mặt
HDIP02595,KH00875,NV0031,2026-03-22 00:13:40.057836,4440644,Thẻ
HDIP02596,KH00590,NV0030,2026-03-22 01:20:40.057836,10396731,Tiền mặt
HDIP02597,KH00816,NV0003,2026-03-22 00:55:40.057836,1587735,Tiền mặt
HDIP02598,KH00957,NV0025,2026-03-22 10:28:40.057836,435806,Chuyển khoản
HDIP02599,KH00526,NV0034,2026-03-21 23:41:40.057836,11969771,Chuyển khoản
HDIP02600,KH00920,NV0001,2026-03-22 08:25:40.057836,2091376,Thẻ
HDIP02601,KH00506,NV0030,2026-03-22 06:43:40.057836,2157900,Chuyển khoản
HDIP02602,KH00476,NV0017,2026-03-22 09:06:40.057836,7186578,Chuyển khoản
HDIP02603,KH00626,NV0042,2026-03-22 02:38:40.057836,5575129,Chuyển khoản
HDIP02604,KH00913,NV0046,2026-03-22 02:34:40.057836,10486156,Thẻ
HDIP02605,KH00088,NV0002,2026-03-22 05:46:40.057836,6233312,Thẻ
HDIP02606,KH00850,NV0026,2026-03-22 08:12:40.057836,13496310,Chuyển khoản
HDIP02607,KH00566,NV0044,2026-03-22 08:55:40.057836,1319817,Thẻ
HDIP02608,KH00374,NV0035,2026-03-22 05:14:40.057836,5409081,Tiền mặt
HDIP02609,KH00458,NV0009,2026-03-22 00:01:40.057836,17102461,Tiền mặt
HDIP02610,KH00886,NV0007,2026-03-22 01:54:40.057836,4302079,Chuyển khoản
HDIP02611,KH00457,NV0038,2026-03-22 04:04:40.057836,4012378,Thẻ
HDIP02612,KH00451,NV0001,2026-03-22 09:04:40.057836,3021419,Tiền mặt
HDIP02613,KH00942,NV0048,2026-03-21 23:40:40.057836,591031,Chuyển khoản
HDIP02614,KH00433,NV0032,2026-03-22 08:18:40.057836,100625,Thẻ
HDIP02615,KH00629,NV0020,2026-03-22 06:30:40.057836,1447884,Tiền mặt
HDIP02616,KH00111,NV0038,2026-03-23 05:32:40.057836,7916395,Tiền mặt
HDIP02617,KH00962,NV0049,2026-03-23 04:32:40.057836,1494068,Tiền mặt
HDIP02618,KH00493,NV0019,2026-03-23 09:06:40.057836,5664538,Chuyển khoản
HDIP02619,KH00548,NV0047,2026-03-23 05:37:40.057836,9195722,Chuyển khoản
HDIP02620,KH00269,NV0025,2026-03-23 05:15:40.057836,8604358,Chuyển khoản
HDIP02621,KH00268,NV0025,2026-03-23 05:06:40.057836,5277003,Chuyển khoản
HDIP02622,KH00681,NV0027,2026-03-23 00:27:40.057836,3081670,Tiền mặt
HDIP02623,KH00256,NV0019,2026-03-22 22:44:40.057836,5027041,Thẻ
HDIP02624,KH00824,NV0044,2026-03-23 00:26:40.057836,8200918,Tiền mặt
HDIP02625,KH00028,NV0042,2026-03-23 04:43:40.057836,6187462,Chuyển khoản
HDIP02626,KH00906,NV0042,2026-03-23 06:21:40.057836,1089216,Tiền mặt
HDIP02627,KH00716,NV0029,2026-03-23 05:51:40.057836,153524,Thẻ
HDIP02628,KH00018,NV0017,2026-03-23 01:01:40.057836,3571056,Tiền mặt
HDIP02629,KH00527,NV0048,2026-03-23 00:58:40.057836,9045419,Chuyển khoản
HDIP02630,KH00631,NV0043,2026-03-23 06:22:40.057836,5726690,Thẻ
HDIP02631,KH00974,NV0020,2026-03-23 03:31:40.057836,908481,Chuyển khoản
HDIP02632,KH00597,NV0026,2026-03-23 07:42:40.057836,3096878,Tiền mặt
HDIP02633,KH00979,NV0048,2026-03-23 04:54:40.057836,2806953,Tiền mặt
HDIP02634,KH00466,NV0016,2026-03-23 07:09:40.057836,3430148,Thẻ
HDIP02635,KH00339,NV0005,2026-03-23 09:49:40.057836,7008347,Chuyển khoản
HDIP02636,KH00099,NV0015,2026-03-23 08:09:40.057836,6385285,Thẻ
HDIP02637,KH00548,NV0023,2026-03-23 08:01:40.057836,6542031,Tiền mặt
HDIP02638,KH00587,NV0016,2026-03-23 02:47:40.057836,1781912,Thẻ
HDIP02639,KH00344,NV0033,2026-03-23 04:00:40.057836,6248493,Tiền mặt
HDIP02640,KH00441,NV0042,2026-03-23 06:52:40.057836,2674635,Chuyển khoản
HDIP02641,KH00048,NV0010,2026-03-23 10:05:40.057836,8220635,Thẻ
HDIP02642,KH00844,NV0040,2026-03-23 00:52:40.057836,7437016,Tiền mặt
HDIP02643,KH00412,NV0048,2026-03-23 07:22:40.057836,14726562,Tiền mặt
HDIP02644,KH00331,NV0034,2026-03-23 04:30:40.057836,9265083,Chuyển khoản
HDIP02645,KH00409,NV0002,2026-03-22 22:14:40.057836,10613780,Chuyển khoản
HDIP02646,KH00079,NV0030,2026-03-23 02:56:40.057836,700282,Thẻ
HDIP02647,KH00624,NV0018,2026-03-23 02:02:40.057836,8994350,Thẻ
HDIP02648,KH00733,NV0046,2026-03-23 08:12:40.057836,11336513,Tiền mặt
HDIP02649,KH00482,NV0008,2026-03-23 06:22:40.057836,3850751,Thẻ
HDIP02650,KH00234,NV0036,2026-03-23 06:18:40.057836,15739368,Tiền mặt
HDIP02651,KH00259,NV0035,2026-03-23 01:57:40.057836,7684850,Thẻ
HDIP02652,KH00082,NV0012,2026-03-23 08:14:40.057836,14954431,Thẻ
HDIP02653,KH00984,NV0025,2026-03-23 03:30:40.057836,26346376,Tiền mặt
HDIP02654,KH00741,NV0042,2026-03-22 23:11:40.057836,4719238,Tiền mặt
HDIP02655,KH00917,NV0017,2026-03-23 06:15:40.057836,2963184,Chuyển khoản
HDIP02656,KH00542,NV0011,2026-03-23 04:22:40.057836,10649570,Chuyển khoản
HDIP02657,KH00644,NV0045,2026-03-23 02:35:40.057836,5515564,Tiền mặt
HDIP02658,KH00009,NV0043,2026-03-23 00:10:40.057836,4740848,Tiền mặt
HDIP02659,KH00256,NV0025,2026-03-23 09:04:40.057836,5593173,Chuyển khoản
HDIP02660,KH00134,NV0010,2026-03-23 03:50:40.057836,14212862,Tiền mặt
HDIP02661,KH00841,NV0013,2026-03-23 08:01:40.057836,9791793,Chuyển khoản
HDIP02662,KH00422,NV0023,2026-03-23 08:42:40.057836,4101636,Tiền mặt
HDIP02663,KH00535,NV0047,2026-03-22 23:38:40.057836,5601733,Chuyển khoản
HDIP02664,KH00458,NV0014,2026-03-23 05:00:40.057836,561326,Tiền mặt
HDIP02665,KH00675,NV0030,2026-03-23 02:31:40.057836,6289931,Chuyển khoản
HDIP02666,KH00056,NV0044,2026-03-23 01:28:40.057836,7056067,Chuyển khoản
HDIP02667,KH00716,NV0018,2026-03-23 06:17:40.057836,5243589,Chuyển khoản
HDIP02668,KH00029,NV0035,2026-03-23 09:56:40.057836,3894372,Chuyển khoản
HDIP02669,KH00761,NV0024,2026-03-23 04:58:40.057836,1209176,Thẻ
HDIP02670,KH00354,NV0015,2026-03-22 22:50:40.057836,8063135,Thẻ
HDIP02671,KH00948,NV0040,2026-03-23 06:36:40.057836,3589763,Thẻ
HDIP02672,KH00339,NV0025,2026-03-23 01:58:40.057836,9170876,Thẻ
HDIP02673,KH00733,NV0003,2026-03-23 07:43:40.057836,7127876,Tiền mặt
HDIP02674,KH00398,NV0005,2026-03-23 06:13:40.057836,471784,Tiền mặt
HDIP02675,KH00987,NV0027,2026-03-23 06:41:40.057836,8302118,Thẻ
HDIP02676,KH00757,NV0032,2026-03-23 10:22:40.057836,9043921,Chuyển khoản
HDIP02677,KH00771,NV0025,2026-03-23 03:08:40.057836,8704556,Chuyển khoản
HDIP02678,KH00433,NV0037,2026-03-23 04:24:40.057836,2159359,Chuyển khoản
HDIP02679,KH00299,NV0012,2026-03-23 01:40:40.057836,4856973,Chuyển khoản
HDIP02680,KH00891,NV0040,2026-03-22 22:16:40.057836,4263579,Tiền mặt
HDIP02681,KH00052,NV0009,2026-03-23 01:08:40.057836,3378333,Thẻ
HDIP02682,KH00318,NV0028,2026-03-23 00:20:40.057836,4165689,Chuyển khoản
HDIP02683,KH00197,NV0003,2026-03-23 04:08:40.057836,2110082,Thẻ
HDIP02684,KH00575,NV0006,2026-03-23 04:51:40.057836,244426,Tiền mặt
HDIP02685,KH00437,NV0047,2026-03-23 09:18:40.057836,1344086,Thẻ
HDIP02686,KH00994,NV0001,2026-03-23 01:58:40.057836,18329704,Chuyển khoản
HDIP02687,KH00408,NV0026,2026-03-23 08:58:40.057836,8528575,Chuyển khoản
HDIP02688,KH00870,NV0030,2026-03-23 08:40:40.057836,9127688,Thẻ
HDIP02689,KH00190,NV0032,2026-03-23 10:39:40.057836,4920350,Thẻ
HDIP02690,KH00232,NV0024,2026-03-23 05:04:40.057836,4906401,Chuyển khoản
HDIP02691,KH00527,NV0048,2026-03-23 10:30:40.057836,7338522,Chuyển khoản
HDIP02692,KH00667,NV0009,2026-03-23 00:57:40.057836,736938,Chuyển khoản
HDIP02693,KH00235,NV0045,2026-03-23 05:10:40.057836,11626936,Thẻ
HDIP02694,KH00029,NV0034,2026-03-23 06:38:40.057836,8963859,Tiền mặt
HDIP02695,KH00589,NV0037,2026-03-22 22:37:40.057836,12013238,Chuyển khoản
HDIP02696,KH00625,NV0021,2026-03-23 00:27:40.057836,4960548,Chuyển khoản
HDIP02697,KH00368,NV0048,2026-03-23 02:02:40.057836,12263490,Chuyển khoản
HDIP02698,KH00692,NV0018,2026-03-23 06:09:40.057836,16456863,Thẻ
HDIP02699,KH00935,NV0040,2026-03-23 08:44:40.057836,3691944,Thẻ
HDIP02700,KH00670,NV0041,2026-03-23 04:19:40.057836,11922043,Chuyển khoản
HDIP02701,KH00311,NV0005,2026-03-23 07:37:40.057836,5358760,Chuyển khoản
HDIP02702,KH00740,NV0003,2026-03-23 02:55:40.057836,10192981,Chuyển khoản
HDIP02703,KH00239,NV0003,2026-03-23 06:55:40.057836,2137584,Chuyển khoản
HDIP02704,KH00455,NV0044,2026-03-22 23:19:40.057836,15845312,Tiền mặt
HDIP02705,KH00066,NV0040,2026-03-22 23:44:40.057836,635042,Tiền mặt
HDIP02706,KH00557,NV0031,2026-03-23 10:48:40.057836,11712749,Thẻ
HDIP02707,KH00077,NV0039,2026-03-23 07:21:40.057836,6714270,Thẻ
HDIP02708,KH00918,NV0024,2026-03-23 01:53:40.057836,7751461,Tiền mặt
HDIP02709,KH00396,NV0050,2026-03-23 02:57:40.057836,6922422,Chuyển khoản
HDIP02710,KH00827,NV0032,2026-03-22 23:13:40.057836,6430936,Tiền mặt
HDIP02711,KH00538,NV0033,2026-03-23 03:16:40.057836,9060293,Thẻ
HDIP02712,KH00592,NV0034,2026-03-23 05:59:40.057836,7222793,Chuyển khoản
HDIP02713,KH00155,NV0007,2026-03-23 05:44:40.057836,1130910,Thẻ
HDIP02714,KH00088,NV0001,2026-03-22 22:17:40.057836,16587196,Chuyển khoản
HDIP02715,KH00965,NV0031,2026-03-23 10:14:40.057836,11088670,Chuyển khoản
HDIP02716,KH00680,NV0001,2026-03-23 02:12:40.057836,5872858,Tiền mặt
HDIP02717,KH00960,NV0038,2026-03-23 00:56:40.057836,1791303,Chuyển khoản
HDIP02718,KH00770,NV0026,2026-03-23 06:38:40.057836,6476882,Tiền mặt
HDIP02719,KH00438,NV0026,2026-03-22 22:22:40.057836,1466339,Chuyển khoản
HDIP02720,KH00876,NV0047,2026-03-23 08:16:40.057836,8934906,Thẻ
HDIP02721,KH00566,NV0022,2026-03-22 22:48:40.057836,6217718,Thẻ
HDIP02722,KH00351,NV0017,2026-03-23 00:35:40.057836,3399701,Chuyển khoản
HDIP02723,KH00099,NV0027,2026-03-23 00:28:40.057836,11221579,Tiền mặt
HDIP02724,KH00547,NV0020,2026-03-22 23:45:40.057836,10984195,Thẻ
HDIP02725,KH00593,NV0017,2026-03-23 07:02:40.057836,6735960,Tiền mặt
HDIP02726,KH00892,NV0013,2026-03-23 06:37:40.057836,8391384,Tiền mặt
HDIP02727,KH00375,NV0028,2026-03-23 03:03:40.057836,7179155,Thẻ
HDIP02728,KH00927,NV0009,2026-03-23 04:56:40.057836,427169,Thẻ
HDIP02729,KH00965,NV0010,2026-03-23 11:09:40.057836,5144428,Chuyển khoản
HDIP02730,KH00040,NV0038,2026-03-23 07:40:40.057836,12092460,Chuyển khoản
HDIP02731,KH00721,NV0032,2026-03-23 05:50:40.057836,6035201,Thẻ
HDIP02732,KH00593,NV0019,2026-03-22 23:46:40.057836,10575220,Tiền mặt
HDIP02733,KH00062,NV0016,2026-03-23 01:21:40.057836,3527741,Tiền mặt
HDIP02734,KH00642,NV0043,2026-03-23 03:59:40.057836,13677614,Tiền mặt
HDIP02735,KH00054,NV0043,2026-03-23 10:22:40.057836,11190966,Thẻ
HDIP02736,KH00823,NV0033,2026-03-23 03:40:40.057836,217247,Thẻ
HDIP02737,KH00644,NV0048,2026-03-23 08:30:40.057836,6283496,Thẻ
HDIP02738,KH00661,NV0007,2026-03-23 03:48:40.057836,12874241,Thẻ
HDIP02739,KH00744,NV0036,2026-03-23 07:51:40.057836,12670350,Thẻ
HDIP02740,KH00524,NV0005,2026-03-23 10:12:40.057836,4993446,Tiền mặt
HDIP02741,KH00291,NV0049,2026-03-23 00:35:40.057836,9694466,Thẻ
HDIP02742,KH00130,NV0007,2026-03-23 10:59:40.057836,4628514,Thẻ
HDIP02743,KH00949,NV0014,2026-03-23 02:15:40.057836,3172753,Chuyển khoản
HDIP02744,KH00116,NV0049,2026-03-23 04:09:40.057836,7432949,Thẻ
HDIP02745,KH00908,NV0036,2026-03-23 00:50:40.057836,16862286,Tiền mặt
HDIP02746,KH00517,NV0001,2026-03-23 03:22:40.057836,5378529,Tiền mặt
HDIP02747,KH00591,NV0040,2026-03-23 00:14:40.057836,6232164,Thẻ
HDIP02748,KH00162,NV0021,2026-03-23 08:01:40.057836,10996495,Tiền mặt
HDIP02749,KH00882,NV0012,2026-03-23 03:28:40.057836,9978373,Chuyển khoản
HDIP02750,KH00488,NV0050,2026-03-23 03:01:40.057836,4029070,Chuyển khoản
HDIP02751,KH00388,NV0045,2026-03-23 03:45:40.057836,3420634,Tiền mặt
HDIP02752,KH00348,NV0002,2026-03-23 05:31:40.057836,2512936,Tiền mặt
HDIP02753,KH00874,NV0042,2026-03-23 03:08:40.057836,6733696,Chuyển khoản
HDIP02754,KH00475,NV0021,2026-03-22 23:56:40.057836,11305554,Chuyển khoản
HDIP02755,KH00476,NV0038,2026-03-24 05:09:40.057836,3323223,Chuyển khoản
HDIP02756,KH00657,NV0017,2026-03-24 10:53:40.057836,6621343,Tiền mặt
HDIP02757,KH00064,NV0012,2026-03-23 23:25:40.057836,8050855,Thẻ
HDIP02758,KH00678,NV0016,2026-03-24 02:51:40.057836,4420716,Thẻ
HDIP02759,KH00942,NV0010,2026-03-24 01:24:40.057836,803488,Thẻ
HDIP02760,KH00805,NV0045,2026-03-24 07:24:40.057836,1451548,Tiền mặt
HDIP02761,KH00290,NV0049,2026-03-24 10:50:40.057836,9344175,Thẻ
HDIP02762,KH00537,NV0002,2026-03-24 10:58:40.057836,10069854,Chuyển khoản
HDIP02763,KH00828,NV0027,2026-03-24 02:41:40.057836,5268392,Thẻ
HDIP02764,KH00680,NV0024,2026-03-24 06:13:40.057836,5017443,Thẻ
HDIP02765,KH00224,NV0022,2026-03-24 04:18:40.057836,17073326,Tiền mặt
HDIP02766,KH00685,NV0034,2026-03-23 22:41:40.057836,9589519,Chuyển khoản
HDIP02767,KH00093,NV0050,2026-03-24 09:12:40.057836,2311500,Tiền mặt
HDIP02768,KH00174,NV0002,2026-03-24 04:07:40.057836,6096874,Thẻ
HDIP02769,KH00173,NV0027,2026-03-24 07:55:40.057836,1172064,Tiền mặt
HDIP02770,KH00271,NV0022,2026-03-23 23:58:40.057836,12184457,Chuyển khoản
HDIP02771,KH00720,NV0040,2026-03-24 01:38:40.057836,2262283,Chuyển khoản
HDIP02772,KH00626,NV0041,2026-03-23 22:38:40.057836,7304819,Thẻ
HDIP02773,KH00740,NV0010,2026-03-24 05:46:40.057836,6281328,Tiền mặt
HDIP02774,KH00020,NV0030,2026-03-24 09:31:40.057836,6634120,Thẻ
HDIP02775,KH00881,NV0003,2026-03-24 08:56:40.057836,10799393,Tiền mặt
HDIP02776,KH00458,NV0028,2026-03-24 05:09:40.057836,2989010,Tiền mặt
HDIP02777,KH00065,NV0007,2026-03-24 10:27:40.057836,8409560,Chuyển khoản
HDIP02778,KH00895,NV0028,2026-03-24 02:45:40.057836,1038568,Chuyển khoản
HDIP02779,KH00808,NV0014,2026-03-24 04:46:40.057836,3998886,Tiền mặt
HDIP02780,KH00739,NV0017,2026-03-23 23:13:40.057836,5091140,Tiền mặt
HDIP02781,KH00171,NV0001,2026-03-24 04:09:40.057836,7601782,Thẻ
HDIP02782,KH00222,NV0026,2026-03-24 07:10:40.057836,2074915,Chuyển khoản
HDIP02783,KH00213,NV0020,2026-03-24 06:41:40.057836,12142628,Thẻ
HDIP02784,KH00263,NV0009,2026-03-24 09:44:40.057836,3817314,Thẻ
HDIP02785,KH00650,NV0030,2026-03-24 02:26:40.057836,15432691,Tiền mặt
HDIP02786,KH00868,NV0020,2026-03-23 23:44:40.057836,2012535,Chuyển khoản
HDIP02787,KH00369,NV0034,2026-03-24 02:50:40.057836,9989002,Thẻ
HDIP02788,KH00641,NV0038,2026-03-24 07:48:40.057836,7987326,Chuyển khoản
HDIP02789,KH00767,NV0025,2026-03-24 04:49:40.057836,1559036,Chuyển khoản
HDIP02790,KH00073,NV0009,2026-03-24 06:28:40.057836,171448,Tiền mặt
HDIP02791,KH00725,NV0015,2026-03-24 04:29:40.057836,7705635,Tiền mặt
HDIP02792,KH00857,NV0036,2026-03-24 11:04:40.057836,11190732,Thẻ
HDIP02793,KH00386,NV0001,2026-03-24 01:48:40.057836,1973374,Tiền mặt
HDIP02794,KH00858,NV0006,2026-03-24 07:36:40.057836,6857856,Thẻ
HDIP02795,KH00624,NV0050,2026-03-24 01:53:40.057836,3647700,Chuyển khoản
HDIP02796,KH00590,NV0044,2026-03-24 08:43:40.057836,4660620,Tiền mặt
HDIP02797,KH00691,NV0025,2026-03-24 05:26:40.057836,3464596,Chuyển khoản
HDIP02798,KH00978,NV0019,2026-03-24 04:45:40.057836,8774828,Chuyển khoản
HDIP02799,KH00234,NV0011,2026-03-24 09:29:40.057836,3589579,Thẻ
HDIP02800,KH00173,NV0045,2026-03-23 23:09:40.057836,1830912,Thẻ
HDIP02801,KH00163,NV0005,2026-03-24 04:34:40.057836,582405,Tiền mặt
HDIP02802,KH00470,NV0027,2026-03-23 22:13:40.057836,7377845,Chuyển khoản
HDIP02803,KH00412,NV0002,2026-03-24 00:45:40.057836,8808191,Tiền mặt
HDIP02804,KH00917,NV0041,2026-03-24 04:09:40.057836,7258166,Thẻ
HDIP02805,KH00617,NV0029,2026-03-23 23:00:40.057836,2551262,Tiền mặt
HDIP02806,KH00255,NV0009,2026-03-24 03:24:40.057836,14988507,Chuyển khoản
HDIP02807,KH00533,NV0012,2026-03-24 06:43:40.057836,7427835,Chuyển khoản
HDIP02808,KH00704,NV0041,2026-03-24 03:09:40.057836,2883969,Thẻ
HDIP02809,KH00805,NV0045,2026-03-24 06:38:40.057836,1815066,Tiền mặt
HDIP02810,KH00155,NV0019,2026-03-24 05:43:40.057836,9250425,Chuyển khoản
HDIP02811,KH00503,NV0049,2026-03-24 10:18:40.057836,13992972,Thẻ
HDIP02812,KH00188,NV0034,2026-03-24 05:16:40.057836,10551056,Tiền mặt
HDIP02813,KH00866,NV0018,2026-03-24 05:13:40.057836,2202916,Tiền mặt
HDIP02814,KH00482,NV0012,2026-03-24 10:20:40.057836,11843853,Chuyển khoản
HDIP02815,KH00648,NV0045,2026-03-23 23:04:40.057836,506546,Thẻ
HDIP02816,KH00157,NV0035,2026-03-24 03:17:40.057836,7844831,Thẻ
HDIP02817,KH00907,NV0040,2026-03-24 05:09:40.057836,2279635,Chuyển khoản
HDIP02818,KH00604,NV0007,2026-03-24 02:57:40.057836,2774016,Tiền mặt
HDIP02819,KH00852,NV0033,2026-03-24 02:35:40.057836,126191,Thẻ
HDIP02820,KH00069,NV0048,2026-03-24 06:42:40.057836,10720777,Chuyển khoản
HDIP02821,KH00859,NV0036,2026-03-24 01:47:40.057836,992991,Chuyển khoản
HDIP02822,KH00416,NV0001,2026-03-24 05:07:40.057836,14228557,Thẻ
HDIP02823,KH00377,NV0044,2026-03-24 00:00:40.057836,7124832,Thẻ
HDIP02824,KH00815,NV0045,2026-03-23 23:23:40.057836,5080311,Thẻ
HDIP02825,KH00066,NV0024,2026-03-23 23:54:40.057836,8929342,Thẻ
HDIP02826,KH00637,NV0025,2026-03-24 09:21:40.057836,2540936,Thẻ
HDIP02827,KH00242,NV0008,2026-03-24 08:52:40.057836,6174476,Tiền mặt
HDIP02828,KH00164,NV0042,2026-03-24 04:20:40.057836,15050519,Tiền mặt
HDIP02829,KH00852,NV0026,2026-03-24 02:43:40.057836,6139221,Thẻ
HDIP02830,KH00962,NV0033,2026-03-24 03:47:40.057836,11425999,Thẻ
HDIP02831,KH00834,NV0004,2026-03-24 01:28:40.057836,9120655,Tiền mặt
HDIP02832,KH00782,NV0012,2026-03-24 10:03:40.057836,1631110,Chuyển khoản
HDIP02833,KH00466,NV0035,2026-03-23 23:02:40.057836,6551317,Chuyển khoản
HDIP02834,KH00968,NV0017,2026-03-24 09:49:40.057836,14493118,Tiền mặt
HDIP02835,KH00619,NV0013,2026-03-24 07:25:40.057836,10216952,Chuyển khoản
HDIP02836,KH00800,NV0042,2026-03-23 22:34:40.057836,6062211,Tiền mặt
HDIP02837,KH00318,NV0030,2026-03-24 06:23:40.057836,3584477,Chuyển khoản
HDIP02838,KH00078,NV0019,2026-03-24 03:02:40.057836,4179934,Chuyển khoản
HDIP02839,KH00122,NV0006,2026-03-24 01:38:40.057836,11212319,Thẻ
HDIP02840,KH00598,NV0023,2026-03-24 02:33:40.057836,226229,Chuyển khoản
HDIP02841,KH00778,NV0031,2026-03-24 03:28:40.057836,6477807,Thẻ
HDIP02842,KH00043,NV0007,2026-03-24 02:11:40.057836,7840375,Chuyển khoản
HDIP02843,KH00819,NV0031,2026-03-24 06:27:40.057836,4223558,Tiền mặt
HDIP02844,KH00926,NV0014,2026-03-24 09:28:40.057836,836185,Thẻ
HDIP02845,KH00812,NV0005,2026-03-24 07:09:40.057836,501711,Thẻ
HDIP02846,KH00226,NV0039,2026-03-24 05:29:40.057836,5574962,Tiền mặt
HDIP02847,KH00003,NV0009,2026-03-24 06:06:40.057836,5270420,Thẻ
HDIP02848,KH00218,NV0026,2026-03-24 07:29:40.057836,3177144,Tiền mặt
HDIP02849,KH00098,NV0037,2026-03-24 00:07:40.057836,1418799,Tiền mặt
HDIP02850,KH00924,NV0042,2026-03-24 02:43:40.057836,6855929,Tiền mặt
